File,p_id,corresp,text
t.2.5.4.01.xml,t25401.p6,c25401.A.90,"[DN: Utu] put justice and reliable words in my mouth To make judgments, to reach decisions, to lead the people aright, to excel in rectitude, to keep the righteous on the track and to destroy the wicked, so that each man should speak justice to his brother, should make obeisance to his father, should not speak contrary words to his elder sister, and should respect his mother; so that the weak should not be handed over to the strong, so that the feeble should ; so that the strong should not do just what he pleases, and so that ; to destroy wickedness and violence, and to make righteousness flourish all this [DN: Utu], the son born to [DN: Ningal], made my apportioned share."
t.2.5.4.01.xml,t25401.p7,c25401.A.100,"[DN: Inana], the lady of heaven and earth, chose me as her beloved spouse She put attractiveness in my waist-belt, looking at me with her life-giving look, as she lifted her radiant forehead to me, to make me step onto the flowery bed She has uttered her unalterable holy word for me to spend long, long days in the, combining the priestly office of with the kingship and caring unceasingly for [TN: E-ana], and for my neck to become thick like a wild bull's in [SN: Unug] as my splendour covers [SN: Kulaba]."
t.2.5.4.01.xml,t25401.p8,c25401.A.112,"[DN: Enki] and [DN: Ninki], [DN: Enul] and [DN: Ninul], the [DN: Anuna], the lords who determine destiny there, the spirits of [SN: Nibru], and the protective goddesses of the [TN: E-kur], those who among the great gods determine destinies there, have uttered an unchangeable On his most favourable day, [DN: Enlil], king of the foreign lands, chose me, [RN: Ime-], son of [DN: Dagan] [DN: Dagan], by extispicy He looked upon me joyfully in [TN: E-kur], and spoke well of me to [GN: Sumer]. a favourable reign in [SN: Nibru]. I, [RN: Ime-] restored [DN: Dagan] [SN: Urim]. in splendour. [DN: Enlil] has commanded the favourable of my throne, the promotion of concord in [GN: Sumer] and [GN: Akkad] in their power, and restoration of the brick buildings; and that I should daily tend the [TN: E-kur], that I should unceasingly provide for [SN: Nibru], and that I should care after the [TN: Ki-ur], the great place."
t.2.5.4.01.xml,t25401.p9,c25401.A.133,"I, [RN: Ime-], have bent my neck to the commands of Father [DN: Dagan] [DN: Enlil] ; I have paid attention to the utterances of my master. I have established justice in [GN: Sumer] ; I have secured [SN: Nibru] like heaven itself. I have gathered together the divine powers of the [TN: E-kur], I have paid attention to its old ordinances, and I have restored its neglected rites. I, [RN: Ime-], have. [DN: Dagan] [DN: Enlil] very precious divine powers. [DN: Ninlil]. the interior of [TN: E-kur] good, its exterior. when I venerate. [DN: Enlil] and, its favourable spirits in the courtyard, and I introduced its favourable protective goddesses into the [TN: E-kur]. I have presented marvellous food offerings to [DN: Enlil] In the of [DN: Enlil], established with bread, great regular offerings, I made numerous the fat bulls and fat sheep, fish and birds, in the house of my master. I made them smell tasty in the great ovens. I contested With I doubled the regular offerings Like water I poured out and liquor in unadulterated strength, from the offerings storeroom, like the rainwater that is released from heaven."
t.2.5.4.01.xml,t25401.p10,c25401.A.160,"[DN: An] brought [DN: Ninkasi] along with him to its, and I libated delicious beer, mixed with aromatic cedar essence, over the brickwork of [TN: E-kur] Daily I made the [TN: E-kur] like a harvest-place, and each month on its seventh and fifteenth days I made the temple festive Both inside and outside the house, like, I spread the scent of. laying oil, cream, first-fruits of the gardens, dates, on the table of [DN: Enlil], my master The main part of my food, drink, his favourite things. [DN: Enlil]. I am the son of [DN: Enlil], I am the of [DN: Ninlil], I am the strong young man of the [TN: E-kur]. I am the foremost, with respectful strength, making excellent food offerings. I am untiring, indefatigable Daily I shall issue instructions for what my master will have to eat, and what I will give to drink, fulfilling the great commands of [TN: E-kur]: thereby I carry out correctly the instructions of my master [DN: Enlil]."
t.2.5.4.01.xml,t25401.p11,c25401.A.183,"I bring great gladness to the city whose interior and exterior are as blue-green as the sky, [SN: Nibru], the mooring pole of heaven and earth. I have exempted its labourers from carrying earth in baskets, and I have freed its troops from fighting. I have released its gold, silver, cattle and sheep, the tribute of the citizens of [SN: Nibru] As for the temple of [DN: Enlil] my master, for [DN: Ninlil], and for [DN: Ninurta], the mighty hero of [DN: Enlil], I have exempted their labourers from service Filtered beer, barley, oil and sheep's wool have been made a tithe. I [GN: Sumer] and [GN: Akkad]. I wickedness and violence, and established justice in [GN: Sumer] and [GN: Akkad]. I am the shepherd who loves justice. I am born of [GN: Sumer], a son of [SN: Nibru]."
t.2.5.4.01.xml,t25401.p12,c25401.A.196,"I am one who is always for. I am wise-eyed, of refined intelligence. I am full of advice, energetic in. I am all-knowing, singled out from the people."
t.2.5.4.01.xml,t25401.p13,c25401.A.200,"I am a judge who gives no explanations; I am a decision-maker who goes straight to the point The strong does not behave extravagantly towards others, the mighty does not abuse the weak any more People are not made subject to the lordly If he does not wish to enter my presence in holy, the feeble person may speak contrary words. slave of my city. of [DN: Enlil]. [GN: Sumer] and [GN: Akkad] Until the distant future. I have the destructive men. I have destroyed the dispossessed who speak with enmity. I have exerted myself. I have rebellion and destructive criminals. I have supported the appeals of the bondsmen, waifs and widows who cry or [DN: Utu]!. I have destroyed. I have brought about the extermination of the cut-throats who roam the desert. I have kept the just on the proper track, following the wife and the little child. I have sent people nobly into the fields, and established holy shrines in the desert. I have built the city itself for a long future in the whole world. [DN: Nanna]!"
t.2.5.4.01.xml,t25401.p14,c25401.A.224,"The foreign lands gaze at me, [RN: Ime-], as if at their father who engendered them When like [DN: Dagan] [DN: Utu] I decide a just verdict, the people bring their prayers to the holy shrines As I establish and realise my powerful statements, advise the people and strengthen the palace, who is to challenge my powerful statements? the foreign lands, their people. I snatch men from the jaws of destruction. death and abomination For all these reasons [DN: Enlil] my master has prolonged my days."
t.2.5.4.01.xml,t25401.p15,c25401.A.236,"[RN: Ime-], born for heaven, chosen by the heart I am kind like a father, attentive like a mother. I am a lofty wall, the encouragement of the Land. I am a tall [DN: Dagan] tree with thick roots, and broad shining branches. I am the canopy of [GN: Sumer], a pleasant shade; I am a place which even a tall person cannot reach. I am the helper of the troops, the focal point of the Land. I am a warrior on the way to battle, I am a powerful runner who goes like the north wind. I am wise superior in every respect. I am a belligerent wild bull, kicking up the dust everywhere; I am a battering ram. I stand in the forefront of the shields. I am the hero of heroes, with the strength of a battle-mace, as I smite the rebel lands right and left."
t.2.5.4.01.xml,t25401.p16,c25401.A.251,"I am gold dust, I am lapis lazuli in its lode, I light the Land like a lamp. I am the good semen of kingship, the seed of rulership. I am the scion of a cedar, a forest of cypresses. I am boxwood decorated with attractiveness. I delight the gods."
t.2.5.4.01.xml,t25401.p17,c25401.A.257,"In accordance with the great destiny decided by Father [DN: Enlil], my battle-cry overspreads the remotest parts of the mountains In the rebel cities no one approaches me or fixes their weapons against me They bring their tribute spontaneously at [DN: Enlil] command. to the mountains. stone, cornelian, stone, their stones time-consuming labour, labour for the king For me the black-headed bring great timbers to the Land, while [GN: Dilmun] bestows lavishly on me its linen, dates and date spadices The [EN: Martu], who know no houses, who know no cities primitives who live in the hills bring me row upon row of woolly sheep From the upland mountains, from the places, cedar, cypress and boxwood were together brought to me. [DN: Enlil], my master, who batters the foreign lands into submission, kept the people on a single track, and made them unanimous for me, who am all for [DN: Enlil], who am the beloved of [TN: E-kur]."
t.2.5.4.01.xml,t25401.p18,c25401.A.274,"Since the time when [GN: Sumer] and [GN: Akkad] had been dispersed, no king had introduced a statue into the shining [TN: E-kur] of [DN: Enlil] or into the [TN: E-a-i-ua] beside [DN: Ninlil]. [DN: Enlil] opened the [TN: E-namtila] to me from his loving heart In the [TN: E-kur] I arranged the great treasures, and allocated durable treasuries For [DN: Enlil] my master, I erected a throne whose form was beyond form itself. I stood the throne of [DN: Ninlil] in the [TN: E-a-i-ua] in the [TN: Ki-ur], the great place The throne of [DN: Enlil] is not to be removed from there. I, [RN: Ime-], son of [DN: Dagan] [DN: Dagan], stood the throne for [DN: Enlil] my master on a dais of seven storms, decorated in a masterly and highly skilled manner with and stones and translucent lapis lazuli, and I seated [DN: Enlil] there with my lady [DN: Ninlil]. I put them into a favourable mood, with happy hearts; I delighted [DN: Enlil] greatly with those thrones. I measured my gift for him, and my heartfelt act delighted [DN: Enlil]."
t.2.5.4.01.xml,t25401.p19,c25401.A.297,"I a sturdy copper statue, shaped in moulds, prayerful as myself, respectful in the [TN: E-kur], as a gift offering. [DN: Enlil], king of heaven and earth, the copper statue ; muscles, sinews and body of a lion I dedicated to my master, and brought in mighty timbers, objects of wonder Then I brought in my great copper statues for [DN: Ninlil], lady of the gods, into her, her most holy place, the [TN: E-enena], full of life, and embellished them before her. I dedicated to her for my life It is I who am favourable to ; I, [RN: Ime-], embellished my inscription. [DN: Dagan]"
t.2.5.4.01.xml,t25401.p20,c25401.A.316,"I also brought into the temple of [DN: Enlil] and my lady [DN: Ninlil] a copper statue of my own father. copper statue of my grandfather. I brought out statue, and brought it into the temple of [DN: Enlil]. I it in the [TN: E-kur], the shrine. I am the king [DN: Enlil], the patient lord."
t.2.5.4.01.xml,t25401.p21,c25401.A.330,"I made sure that my praise was spoken, by creating numerous songs to [DN: etin-ana], the honey-mouthed lady. I installed my scholars and chief singers The skilful singers composed for me, royal praise poems perfect in content, and compositions They magnify my name in the places where odes are performed That I am omniscient and broad in wisdom, that I am knowedgeable about the of the troops, that I direct the people as a wise shepherd who is brilliant in the face of weapons, that I am skilful in everything, that [DN: An] has looked favourably on me, that by the word of [DN: Enlil], that [DN: Ninlil] is my protection, that [DN: Enki] has given me wisdom, that [DN: Ninurta] is all for me, that [DN: Nanna] loves me greatly, that I am the son-in-law of [DN: Ningal], that [DN: Inana] has made me attractive,"
